,newdata.user_id,newdata.created_at,newdata.screen_name,newdata.text,newdata.source,newdata.display_text_width,newdata.reply_to_status_id,newdata.reply_to_user_id,newdata.reply_to_screen_name,newdata.is_quote,newdata.is_retweet,newdata.favorite_count,newdata.quote_count,newdata.reply_count,newdata.location,score
397,1060210509331420032,2022-06-13 02:37:03,MumbaiNewsRT,THE COMMISSION HAD TAKEN COGNIZANCE OF A NEWS REPORT WHICH REPORTED THAT ANTISOCIAL ELEMENTS WERE ENTERING THE KALINA CAMPUS GROUNDS DUE TO BROKEN COMPOUND WALLS OF THE UNIVERSITY REPORTS KAREPORTER,Mumbai News,140,,,,False,True,0,,,,negativa
398,813676173968322048,2022-06-13 02:36:47,Fayaz_Mys,PBHUSHAN1 DONT FOLLOW THESE NEWS CHANNELS AND THEIR REPORTS BLINDLY THEY ALWAYS SPEAK HALF TRUTH BIG B HAS UNCOVERED THE REALITY THANKS FOR THAT,Twitter for Android,138,1.53615972869419e+18,2284802828.0,pbhushan1,False,False,0,,,,negativa
399,1166922032619109888,2022-06-13 02:35:59,ReinerMorrison,OH COOL I WOKE UP TO SILKSONG NEWS WAIT A MINUTE SILKSONG NEWS,Twitter for Android,118,,,,False,True,0,,,,positiva
400,1329230749447419904,2022-06-13 02:35:46,RChromex,VERY SIMPLE ANALOGY THERR FROM BLOCKWRITER HOW THE MARKET TOKENS WORK FOR PEOPLE LIKE ME AND YOU ELLIOT YOU WILL GET THESE KIND OF NEGATIVITY IN EVERY PROJECT AT THE MINUTE NO MATTER THE GREAT NEWS AND PROGRESS NO MATTER MARKET CONDITION THEY FOCUS ON PRICE ONLY VRA,Twitter for Android,140,,,,False,True,0,,,Miami,positiva
401,330729959,2022-06-13 02:35:43,psy001013,UCC JIMIN SHINES AS HE GOES VIRAL FOR HIS MESMERIZING VOCALS AND KMEDIA FEATURE HIM IN NEWS REPORTS ON BTSS COMEBACK,Twitter Web App,140,,,,False,True,0,,,,positiva
402,1424124581594370048,2022-06-13 02:35:21,123abchoch,BSCGEMALERTS WEYU OF COURSE THIS MONTH ALONE THE NEWS IS SO BULLISH PLANNED BRIDGE TO SOL STAKING TO GO INTO EFFECT SOON NEW PARTNERSHIP ANNOUNCEMENT WITH NOSANACI WEYU DAO NEWS RELEASEAND STILL HALF OF JUNE TO GO WEYUOFFICIAL LFG,Twitter Web App,233,1.53603867537246e+18,1.50169233843497e+18,Bscgemalerts,False,False,1,,,Top of the World,negativa
403,1067777291311160064,2022-06-13 02:34:14,King_JIMIN1013,UCC JIMIN SHINES AS HE GOES VIRAL FOR HIS MESMERIZING VOCALS AND KMEDIA FEATURE HIM IN NEWS REPORTS ON BTSS COMEBACK,Twitter for Android,140,,,,False,True,0,,,,positiva
404,1326461769703970048,2022-06-13 02:34:10,ruthlessandkind,IN SOUTH AFRICA THEY HAVE SABC A NATIONAL TREASURE IT REPORTS GENUINE NEWS AMP PROVIDES FAIR COVERAGE TO ALL SOUTH AFRICANS DESPITE POLITICAL AFFILIATION IN ZIMBABWE WE HAVE ZBC A NATIONAL SHAME IT REPORTS BIASED NEWS A FAKE NEWS PEDDLER AMP A PROPAGANDA MOUTHPIECE,Twitter for Android,144,,,,False,True,0,,,,positiva
405,1364600943292080128,2022-06-13 02:33:40,zobjobsCA,SUPPORT ANALYST AT ONTARIO INSTITUTE FOR CANCER RESEARCH POSITION SUPPORT ANALYST SITE MARS CENTRE TORONTO DEPARTMENT INFORMATION TECHNOLOGY REPORTS TO MANAGER CLIENT IT SALAR SUPPORT REMOTEJOBS OICRNEWS,zCA2,234,,,,False,False,0,,,Canada CA,neutral/SI
406,1244435052,2022-06-13 02:33:40,neil_oiwf,THE KING OF BELGIUM ON HIS FIRST VISIT TO CONGO EXPRESSED REGRET FOR HIS COUNTRYS COLONIAL ATROCITIES BUT HE WOULD NOT APOLOGIZE A 5MINUTE NEWS VIDEO,Twitter for iPhone,140,,,,False,True,0,,,,positiva
407,2241082158,2022-06-13 02:33:35,BamSmackPow,HEY YALL ALLOW US TO REINTRODUCE OURSELVES WERE THECWSPIRAL A CW PODCAST THAT COVERS NEWS RUMORS AND REPORTS ON SUPERMAN AMP LOIS THE FLASH DYNASTY RIVERDALE NANCY DREW BATWOMAN LOT LEGACIES TOM SWIFT ALL CW SHOWS RT AND FOLLOW IF YOU LIKE,Twitter for iPhone,137,,,,False,True,0,,,Gotham,neutral/SI
408,279755940,2022-06-13 02:32:07,stubbypenguin,GIFTOFMARS THIS IS PEAK GOVT BODY OCCASIONS WHERE THE NEWS REPORTS IT BEFORE THE PERSON EVEN KNOWS,Twitter for Android,89,1.53616501975877e+18,4887137543.0,GiftOfMars,False,False,2,,,New Zealand,neutral/SI
409,1466913075727109888,2022-06-13 02:31:12,wishcraft8121,CANADIAN MEDIA REPORTS ON THE NAZI AZOV BATTALION IN UKRAINE BEFORE THE CONFLICT ESCALATED ALSO CHECK OUT THAT COLLAGE OF NEWS TALKING ABOUT THE NAZIS WHICH THEY NOW CLAIM DONT EXIST,Twitter for iPhone,186,1.53544999941646e+18,1.46691307572711e+18,wishcraft8121,False,False,2,,,,neutral/SI
410,372677761,2022-06-13 02:30:00,newslaundry,THE CHILDS RELATIVE SAID THE VIDEO WAS MORPHED AND BROADCAST ON NEWS CHANNELS DEPICTING HIS WIFE AS A KINGPIN OF A SEX RACKET ALONGSIDE HEADLINES LIKE ASARAMS MMS SHIVNARAYAN01 REPORTS ON WHY SOME TV NEWS PERSONALITIES WERE AT A POCSO COURT,Twitter Web App,279,,,,False,False,11,,,,neutral/SI
411,1190679138291589888,2022-06-13 02:29:54,The_PeppyGleek,HEY YALL ALLOW US TO REINTRODUCE OURSELVES WERE THECWSPIRAL A CW PODCAST THAT COVERS NEWS RUMORS AND REPORTS ON SUPERMAN AMP LOIS THE FLASH DYNASTY RIVERDALE NANCY DREW BATWOMAN LOT LEGACIES TOM SWIFT ALL CW SHOWS RT AND FOLLOW IF YOU LIKE,Twitter Web App,137,,,,False,True,0,,,,neutral/SI
412,82816056,2022-06-13 02:28:22,matthewbstoker,ORANGECONE21 NEOKRESIDENT ASHISHKJHA46 WILL DO SO AGAIN THIS IS FOR PAXLOVID THERE IS EVEN A 2MINUTE VIDEO OF THE RESEARCH NEWS OF PAXLOVID HITS AND THE EXPERTS LOOK FOR THE JOURNAL ARTICLE AND THOUSANDS POURED OVER THIS AN DEBATED IT,Twitter Web App,226,1.53617200864347e+18,615612495.0,orangecone21,False,False,0,,,"Tucson, Arizona",neutral/SI
413,983495718810856960,2022-06-13 02:23:03,KathiPackersFan,THEFAERIEHOUSE GREGABBOTTTX NEITHER DO I I LOOKED FOR NEWS REPORTS AND FOUND NOT A SINGLE LEGITIMATE SOURCE,Twitter for Android,133,,,,False,True,0,,,,positiva
414,1354276340086739968,2022-06-13 02:21:09,LoanReports,QUICK NEWS I WILL BE STARTING MY LOAN REPORTS THIS WEEK WEVE ALREADY RELEASED SOME OF THE LOAN ARMY IN TOMORROWS NEWS FIABEMA HAS A FRIENDLY AT 1200,Twitter for iPhone,157,,,,False,False,3,,,"Fredericksburg, VA",positiva
415,1141581364770160000,2022-06-13 02:19:24,CyHusain,VPSREPORTS WELL MAYBE SOME GOOD NEWS VPSREPORTS,Twitter Web App,64,1.53410411180038e+18,1.30522076874628e+18,VPS_Reports,True,False,1,,,"West Hollywood, CA 90069",positiva
416,138859582,2022-06-13 02:18:49,Blooshier,ESNARDGLEN JRBOHL BBCWORLD MOST NEWS REPORTS HAVE PICS OF THEM DOING IT AND LIST THE NAMES OF THOSE ARRESTED,Twitter Web App,82,1.53616980991777e+18,1.16837724594716e+18,EsnardGlen,False,False,0,,,St. Louis,positiva
417,1041034388,2022-06-13 02:18:16,EmanueleRighes,PARTNERSHIP ANNOUNCEMENT WELCOME CRYPTOCASTLEANN HAS JOINED US AS A MEDIA PARTNER CRYPTO CASTLE IS WHERE ALL NEWS AND INFORMATION ABOUT THE CRYPTO WORLD IS UPDATED IN THE FASTEST WAY WHILE PROMOTING MANY POTENTIAL PROJECTS TO ITS COMMUNITY FITN FIFI E2E M2E,Twitter for Android,140,,,,False,True,0,,,Universe,positiva
418,2573619805,2022-06-13 02:17:14,Ayei_Eloheichem,BREAKING FARS NEWS REPORTS ANOTHER MYSTERIOUS DEATH IN IRAN MOHAMMAD ABDOUS A WORKER AT SEMNAN AEROSPACE THIS FOLLOWS NEWS OF THE DEATH OF IRGC AEROSPACE FORCES ALI KAMANI IN KHOMEYN THE ANNOUNCEMENT LIKE KAMANI CALLS HIM A MARTYR 12,Twitter Web App,140,,,,False,True,0,,,,neutral/SI
419,31766889,2022-06-13 02:17:07,mummacity,ANGRYSTAFFER I SAW THIS STORY SINCE I LIVE 30 MILES FROM CDA INTERESTING HOW WHAT I SAW ON THE VERY FIRST NEWS REPORTS ARE NO LONGER AVAILABLE IT WAS VIDEO OF A LARGE GROUP OF THEIR FACES COVERED BY WHITE NECK GATORS OR WHITE BALACLAVAS SKIING IN COLD WITH HUGE EYE HOLES CUT LIKE KKK,Twitter for iPhone,140,,,,False,True,0,,,,positiva
420,746459568071384960,2022-06-13 02:14:35,Idle_Sheep,ON EVERY GAME ANNOUNCEMENT STREAM I RELIGIOUSLY PUT ON MY CLOWN SUIT FULLY AWARE THAT NO SILKSONG NEWS WOULD COME IT HAD BECOME A PART OF ME YET TODAY I MUST SAY GOODBYE FOR I AM A CLOWN NO MORE AND SILKSONG IS IN FACT A GAME THATS COMING OUT IT WAS FUN WHILE IT LASTED,Twitter for Android,277,,,,False,False,4,,,,negativa
421,769796851642007040,2022-06-13 02:13:58,IrishLady0071,NY SLIMES SLIMES TUCKER AS RACIST TUCKER CARLSON LAUGHS OFF NEW YORK TIMES HIT PIECES THAT SMEARED HIM AS THE HOST OF POSSIBLY THE MOST RACIST SHOW IN THE HISTORY OF CABLE NEWS WHY BECAUSE TUCKER REPORTS ON NYTS RACISM SEE NEXT TWEET BELOW,Twitter for Android,139,,,,False,True,0,,,Full-time RV Life; Home is NC,positiva
422,4319121078,2022-06-12 22:51:28,BrockingtoPatti,THIS IS GOOD NEWS BUT WE CANT STOP THE WORK MOMSDEMAND DONTLOOKAWAY TXLEGE,Twitter for Android,121,,,,False,True,0,,,"Texas, USA",positiva
423,20964739,2022-06-12 18:16:40,goprapebuster,BREAKING SENATE DEAL ON GUN REFORM EXPECTED TODAY LACALDWELLDC REPORTS MTP THIS IS BIG NEWS THAT A DEAL IS GOING TO BE ANNOUNCED TODAY,Twitter for iPhone,140,,,,False,True,0,,,Texas,negativa
424,4904028558,2022-06-13 02:13:02,PhilZimmerman8,CHERIJACOBUS KATIEPHANG DONWINSLOW THERE ARE REPORTS THAT SEVERAL PROUD BOYS HAVE FLIPPED AND IF SO THATS VERY BAD NEWS FOR STONE IF DOJ IS FOLLOWING THE EVIDENCE AND THEY SHOULD DOES STONE GIVE UP TRUMP TO AVOID SPENDING THE REMAINDER OF HIS MISERABLE LIFE IN A FEDERAL MAXIMUM SECURITY PRISON,Twitter Web App,266,1.53616790685323e+18,467726691.0,CheriJacobus,False,False,0,,,,negativa
425,1379510833588300032,2022-06-13 02:12:13,jkeartieco,THINGS TO LOOK FORWARD TO IN THE COMING WEEK FED INFLATION EXPECTATIONS JEROME POWELL NEWS CONFERENCE JOBLESS CLAIMS DERP ANNOUNCEMENT AT LEAST ONE OF THESE ITEMS WILL BE EXCITING,Twitter for iPhone,140,,,,False,True,0,,,Lunacia,neutral/SI
426,963675092,2022-06-13 02:12:03,DirkWaren,IT LOOKS LIKE WE ARE JUST A FEW WEEKS AWAY FROM THE ANNOUNCEMENT THAT WE ARE IN A FULLBLOWN RECESSION THE NEWS IS ALL BAD ALL THE TIME,Twitter Web App,140,,,,False,True,0,,,"Howland/Vienna, OH",negativa
427,1028333185447410048,2022-06-13 02:10:53,MIKEY__MAGIC,THINGS TO LOOK FORWARD TO IN THE COMING WEEK FED INFLATION EXPECTATIONS JEROME POWELL NEWS CONFERENCE JOBLESS CLAIMS DERP ANNOUNCEMENT AT LEAST ONE OF THESE ITEMS WILL BE EXCITING,Twitter for iPhone,140,,,,False,True,0,,,Somewhere,neutral/SI
428,1069374335150930048,2022-06-13 02:09:57,SouthernNight33,SOUTHERNNIGHT33 COMMANDERS YEAH WHEN NEWS REPORTS THAT AN OPINION WAS SO HURTFUL TO SO MANY PEOPLE I AM REMINDED OF HOW XI XINPING AMP CCP OFFICIALS SAY SOME OPINION BY SOMEONE HERE IN THE STATES HAS CAUSED GREAT HARM AMP EMBARRASSMENT TO THE CHINESE PEOPLE THEY NEVER HEAR OF IT,Twitter Web App,140,,,,False,True,0,,,,positiva
429,1426010199484209920,2022-06-13 02:09:47,youngrelictrade,THINGS TO LOOK FORWARD TO IN THE COMING WEEK FED INFLATION EXPECTATIONS JEROME POWELL NEWS CONFERENCE JOBLESS CLAIMS DERP ANNOUNCEMENT AT LEAST ONE OF THESE ITEMS WILL BE EXCITING,Twitter Web App,140,,,,False,True,0,,,,neutral/SI
430,1012828253902499968,2022-06-13 02:08:24,alexi_papas,GARRETAR2 THEPEAKYBLINDER NETFLIX BROOO ONG ME TOO I WAS LIKE NAH BUT THEN WHEN I SAW HIM IN THE NEWS PAPER I WAS LIKE WAIT A MINUTE,Twitter for iPhone,104,1.53602413160654e+18,1.45236617738518e+18,garretar2,False,False,1,,,South Africa,neutral/SI
431,114400678,2022-06-13 02:07:47,Signmecool,PAPITRUMPO ALL BY DESIGN THEY KNEW HE WOULD BE REPLACED ALL ALONG THESE NEWS REPORTS ARE RIGHT ON TIME AS THEY WERE ORDERED TO BE NWO,Twitter for Android,128,1.53601362995444e+18,1.38936020199683e+18,PapiTrumpo,False,False,0,,,"Fort Worth, TX",positiva
432,1455381497318360064,2022-06-13 02:07:35,milyhacker_,IN OTHER NEWS BIG AHH ANNOUNCEMENT AT 12PM GET IN MY GAH DAMN STREAM TO HEAR BTW,Twitter for Android,125,,,,False,True,0,,,she/ her ,negativa
433,1513995271084150016,2022-06-13 02:06:07,iamawitnesstoo,WE HAVE A BIG ANNOUNCEMENT JOSHJPHILIPP WILL BE LIVE THREE TIMES A WEEK STARTING MONDAY 613 THATS RIGHT YOU CAN NOW JOIN US MONDAY TO WEDNESDAY AT 1030AM ET930AM CT730AM PT FOR DEEP DIVE ANALYSIS INTO BREAKING NEWS CULTURE AND POLITICS STAY INFORMED STAY FREE,Twitter for Android,140,,,,False,True,0,,,,positiva
434,1115060889340659968,2022-06-13 02:05:41,TonyDemetriou13,80LEVEL THE GOOD NEWS IS WITH THIS PARTICULAR FRANCHISE IF FOLLOWING PREVIOUS RELEASE CYCLES THEYVE GOT A LOT OF PRODUCTION TIME BETWEEN THE INITIAL ANNOUNCEMENT AND THE FINAL RELEASE SHOULD HELP AVOID CRUNCH,Twitter Web App,207,1.5361060664249e+18,2913699628.0,80Level,False,False,0,,,,positiva
435,337145157,2022-06-13 02:05:39,Twildfired,DEAR BBCNEWS BEFORE ANYBODY STARTS TO WATCH YOUR BIAS NEWS REPORTS ON RWANDA I CAN REPORT THAT EVERYONE IN THE PUB LAST NIGHT IS DELIGHTED THE FLIGHTS ARE GOING AHEAD,Twitter for Android,139,,,,False,True,0,,, Battle cruiser with Broadside,positiva
436,2633008006,2022-06-13 02:05:28,cynthia_cscslew,LANDMARK BIPARTISAN GUN DEAL A BIPARTISAN GROUP OF SENATORS HAS REACHED AN AGREEMENT ON GUN REFORM THE NEWS COMES AMID NATIONWIDE CALLS FOR ACTION AFTER A SERIES OF DEADLY MASS SHOOTINGS RACHELVSCOTT REPORTS,Twitter for iPhone,139,,,,False,True,0,,,,negativa
437,774316063,2022-06-13 02:03:42,Pumpkanpie,REQUEST DENIED REP MATT GAETZ ALLEGEDLY SOUGHT A BLANKET PRESIDENTIAL PARDON FROM DONALD TRUMP IN THE CLOSING WEEKS OF HIS ADMINISTRATION A REQUEST WHICH WAS ULTIMATELY NOT FULFILLED ACCORDING TO NEWS REPORTS,Twitter for Android,139,,,,False,True,0,,,Pierrefonds QC,negativa
438,1270128686457440000,2022-06-13 02:03:01,incredible_bee,RONFILIPKOWSKI CAN ANYONE TELL ME WHY ALL OF THE NATIONAL NEWS REPORTS SAY NOTHING ABOUT WEAPONS BEYOND A SMOKE GRENADE,Twitter for iPhone,105,1.53573380718118e+18,1.2983727353836e+18,RonFilipkowski,False,False,0,,,"Seattle, WA",neutral/SI
439,84730364,2022-06-13 02:02:30,Tollerantheart,DAMASCUS INTERNATIONAL AIRPORT HAS BEEN SHUTDOWN THE ISRAELIS ATTACKED THE AIRPORT DURING THE NIGHT REPORTS OF DAMAGE TO THE RUNWAY YOU WONT HEAR THAT ON THE NEWS THOUGH BECAUSE TELLING THE TRUTH ABOUT ISRAEL IS NOT ALLOWED AND AGGRESSION AGAINST SYRIA IS NORMALIZED,Twitter for iPhone,139,,,,False,True,0,,,,neutral/SI
440,1433847975713840128,2022-06-13 02:01:56,DivnotesTester,TODAYS CORONAVIRUS NEWS ONTARIO REPORTS 1188 PEOPLE HOSPITALIZED WITH COVID19 WITH168 PATIENTS IN ICU VIRUS,BHIVE Nectar,136,,,,False,False,0,,,,neutral/SI
441,486971213,2022-06-13 02:01:10,HasanShahryar,JOHNSIMPSONNEWS KAVEY SO WHAT WENT WRONG IN SYRIA WHY DID BBCWORLD MADE FICTION NEWS REPORTS ANY CLUE,Twitter for Android,84,1.53303750071286e+18,4894738653.0,JohnSimpsonNews,False,False,0,,,Calgary,negativa
442,843824421064364032,2022-06-13 02:00:14,heehoey,HEY WAIT A MINUTE SINCE WHEN DO I DRAW THESE TWO ANYMORE FINGERS CROSSED FOR REMAKE PART 2 NEWS THE WAIT HAS BEEN KILLING ME FF7 FF7R FF7REMAKE CLOTI,Twitter for Android,140,,,,False,True,0,,,,neutral/SI
443,993655090887122048,2022-06-13 02:00:06,mimiacut,PARTNERSHIP ANNOUNCEMENT WELCOME CRYPTOCASTLEANN HAS JOINED US AS A MEDIA PARTNER CRYPTO CASTLE IS WHERE ALL NEWS AND INFORMATION ABOUT THE CRYPTO WORLD IS UPDATED IN THE FASTEST WAY WHILE PROMOTING MANY POTENTIAL PROJECTS TO ITS COMMUNITY FITN FIFI E2E M2E,Twitter for Android,140,,,,False,True,0,,,"Davao City, Davao Region",positiva
444,1111742456134070016,2022-06-13 01:59:35,sandi89701936,REQUEST DENIED REP MATT GAETZ ALLEGEDLY SOUGHT A BLANKET PRESIDENTIAL PARDON FROM DONALD TRUMP IN THE CLOSING WEEKS OF HIS ADMINISTRATION A REQUEST WHICH WAS ULTIMATELY NOT FULFILLED ACCORDING TO NEWS REPORTS,Twitter Web App,139,,,,False,True,0,,,global,negativa
445,255617188,2022-06-13 01:59:26,Melau_Gaming,THINGS TO LOOK FORWARD TO IN THE COMING WEEK FED INFLATION EXPECTATIONS JEROME POWELL NEWS CONFERENCE JOBLESS CLAIMS DERP ANNOUNCEMENT AT LEAST ONE OF THESE ITEMS WILL BE EXCITING,Twitter for Android,140,,,,False,True,0,,,,neutral/SI
446,16006087,2022-06-13 01:58:45,markjurva,NO THIS OPINION IS NOTHING MORE THAN AN ILLINFORMED TAKE ITS NOT EVEN BASED ON A CAUSAL STUDY MORE A TAKE THAN AN OBSERVATION OF FACTS BASED ON A LOW SAMPLE SIZE CULLED FROM NEWS REPORTS,Twitter for Android,216,,,,True,False,2,,,"Portland, Oregon",positiva
447,3382639671,2022-06-13 01:58:12,AmberAnk2000,WHELP THAT JUST LEAVES NINTENDO IM REALLY HOPING THE NEXT DIRECT WILL SHOW MORE GAMEPLAYRELEASE DATE FOR ZELDA A NEW FIRE EMBLEM ANNOUNCEMENT AND NEWS ABOUT DRAGON QUEST XIIDRAGON QUEST X OFFLINE COMING TO THE WEST I DONT EXPECT ANY OF THESE THINGS TO HAPPEN BTW,Twitter Web App,140,,,,False,True,0,,,P5R Strikers Dancing Animation,positiva
448,1526995312157540096,2022-06-13 01:58:03,Exposetharat,TDESAVIA KARRINGTONSC THIS NEWS OUTLET HAS HEARD WHISPERS ABOUT THESE ALLEGED POLICE REPORTS INVOLVING ARRINGTONS FIRST MARRIAGE BUT AS OF THIS WRITING NO ONE HAS BEEN ABLE TO PRODUCE THEM FUNNY HOW NO ONE CAN PRODUCE THE EVIDENCE,Twitter Web App,216,1.5356445396496e+18,1.35227296822358e+18,TDesavia,False,False,0,,,"Georgia, USA",positiva
449,1213998379849560064,2022-06-13 01:57:50,Vick_0088,DEVASTATING NEWS RIP COOPER NORIEGA LIFE IS FRAGILE ENJOY EVERY MINUTE,Twitter for Android,112,,,,False,True,0,,,"Niterói, Brasil<U+0001F334>",negativa
450,1514513561678380032,2022-06-13 01:57:48,louhutchie,THE ORANGA TAMARIKI OVERSIGHT BILL REPORT IS DUE BACK FROM SELECT COMMITTEE TODAY AND THE CYNIC IN ME IS A BIT WORRIED THAT THE GOVT WILL BE TRYING TO BURY BAD NEWS WITH THE CABINET RESHUFFLE ANNOUNCEMENT,Twitter for Android,140,,,,False,True,0,,,,negativa
451,4738237693,2022-06-13 01:56:53,rinfumomo,HOPEFULLY THE 20TH ANNIVERSARY BIG ANNOUNCEMENT IS A NEW ABOUT RETSUDEN IT WILL BE SOOO GREAT TO HAVE NEWS BEFORE S BIRTHDAY,Twitter for Android,134,,,,False,False,3,,,wherever SasuSaku is.,positiva
452,2616832129,2022-06-13 01:56:51,MC_Jazz_Hands,TROGDOR645 YEAGURIS WILLBYERSLUVER I WAS A KID IN THE 80S I REMEMBER ALL THE DEATH AND SCARY NEWS REPORTS I HAVE OLDER FRIENDS WHO LOST PEOPLE TO AIDS BACK THEN ITS NOT HOMOPHOBIC TO THINK ABOUT THAT DISEASE IN THE CONTEXT OF A GAY CHARACTER IN THAT TIME ITS VERY RELEVANT,Twitter for iPhone,245,1.53611442360521e+18,2175423176.0,Trogdor645,False,False,0,,,Wakanda,positiva
453,1305003901435800064,2022-06-13 01:55:32,FloydsThoughts,ANGRYSTAFFER I SAW THIS STORY SINCE I LIVE 30 MILES FROM CDA INTERESTING HOW WHAT I SAW ON THE VERY FIRST NEWS REPORTS ARE NO LONGER AVAILABLE IT WAS VIDEO OF A LARGE GROUP OF THEIR FACES COVERED BY WHITE NECK GATORS OR WHITE BALACLAVAS SKIING IN COLD WITH HUGE EYE HOLES CUT LIKE KKK,Twitter for iPhone,280,1.53607575892545e+18,8.48148994102611e+17,Angry_Staffer,False,False,10,,,,positiva
454,18201787,2022-06-13 01:55:05,publicaddress,GREENCATHERINE TWO SERIES AND THREE STANDALONE DOCUMENTARIES BY MY COUNT AMANDA EVANS MADE A BUSINESS OUT OF IT FROM 2009 SHE DISMISSED NEWS REPORTS THAT TOLD A DIFFERENT STORY AS CLICKBAIT,Twitter Web App,204,1.53589177117501e+18,26568999.0,greencatherine,False,False,4,,,Auckland,neutral/SI
455,543865976,2022-06-13 01:54:59,sarahnicole_116,HI HALLMARKCHANNEL WE HEARTIES ARE STILL PATIENTLY WAITING FOR THE SEASON 10 ANNOUNCEMENT I REALLY MISS THIS LITTLE BOY HOPEFULLY WELL HEAR THE GOOD NEWS SOON ALLINFORSEASON10 LUCABETH WEAREHOPEVALLEY WCTH,Twitter for iPhone,139,,,,False,True,0,,,,positiva
456,130572803,2022-06-13 01:54:48,SJHart2Hart,DANHILL2011 SO WHEN THEY ALL REPORT A TORNADO OR 911 OR WILDFIRES IN CA NONE OF THAT IS TRUE BECAUSE EVERYONE IS REPORTING ABOUT IT THE ACTUAL NEWS REPORTS THE TRUTH AND YOU TELL PEOPLE THATS A PROBLEM GUESS WHAT THAT MEANS YOURE THE PROBLEM,Twitter for iPhone,239,1.53607638063869e+18,469348125.0,danhill2011,False,False,7,,,,positiva
457,324805330,2022-06-13 00:59:00,iMMTripathiAdv,NUPURSHARMA PAKISTAN FAKENEWS,Twitter for iPad,139,,,,False,True,0,,,"New Delhi, India",neutral/SI
458,930960432830881024,2022-06-13 01:53:21,Bitmave,ON A SERIOUS NOTE WE WILL ALL BE FINE THIS IS NOTHING NEW IN CRYPTOWEB3 THE NEWS REPORTS CRYPTO CRASH WHEN IN REALITY THE US DOLLAR IS REALLY CRASHING BUY THE RUMOR SELL THE NEWS,Twitter Web App,190,,,,False,False,6,,,on the blockchain,positiva
459,1251702722996329984,2022-06-13 01:52:56,IdlerThelonely,OH COOL I WOKE UP TO SILKSONG NEWS WAIT A MINUTE SILKSONG NEWS,Twitter for Android,118,,,,False,True,0,,,Just walking around,positiva
460,1350828176969179904,2022-06-13 01:51:45,willthewxguy,ELONMUSK THE STARLINK TECHNOLOGY SHOULD BE PUSHED INTO THE STORM CHASING FIELD WIFI THAT CAN WORK ANYWHERE WOULD MASSIVELY IMPROVE THE LIVESTREAMING EFFICIENCY POSSIBLY BRINGING LIFESAVING REPORTS TO NEWS AGENCIES AND WHATEVER ELSE EASILY,Twitter for iPhone,140,,,,False,True,0,,,,positiva
461,162516249,2022-06-13 01:50:54,aprilstp,KATTENBARGE AND THATS A BAD THING HOURS AND HOURS OF EXPLANATION OF THE WORKINGS IF THE COURT SYSTEM AND THE SPECIFICS OF THE CASES AND RAISING MONEY FOR CHARITY WORTH EVERY PENNY NOT LIKE JEALOUS HOTTAKE ARTICLES AND MSM 2MINUTE NEWS SNIPPETS TELLING FOLKS WHAT TO THINK,Twitter Web App,267,1.53605667639837e+18,429485301.0,kattenbarge,False,False,0,,,,negativa
462,1014644554115500032,2022-06-13 01:50:23,melodic_dive,HEY WAIT A MINUTE SINCE WHEN DO I DRAW THESE TWO ANYMORE FINGERS CROSSED FOR REMAKE PART 2 NEWS THE WAIT HAS BEEN KILLING ME FF7 FF7R FF7REMAKE CLOTI,Twitter for iPhone,140,,,,False,True,0,,,Kairi Fandom,neutral/SI
463,1489486752779660032,2022-06-13 01:50:09,DraculaNetflix_,LANDMARK BIPARTISAN GUN DEAL A BIPARTISAN GROUP OF SENATORS HAS REACHED AN AGREEMENT ON GUN REFORM THE NEWS COMES AMID NATIONWIDE CALLS FOR ACTION AFTER A SERIES OF DEADLY MASS SHOOTINGS RACHELVSCOTT REPORTS,Twitter for iPhone,139,,,,False,True,0,,,<U+044F><U+03B9>g<U+043D><U+0442> <U+043D><U+0454><U+044F><U+0454> ,negativa
464,1518702515386289920,2022-06-13 01:50:03,WanagiWarrior,IRANIAN PLOT TO KIDNAP ISRAELIS WAS FOILED WITH COOPERATION OF ISRAELI AMP TURKISH AUTHORITIES ACCORDING TO HEBREWNEWS REPORTS CITING UNNAMED SECURITY OFFICIALS THE IRANIANS BEHIND THE ATTEMPT WAS PART OF ISLAMICREVOLUTIONARYGUARDCORPS QUDS FORCE,Twitter for iPhone,279,,,,False,False,0,,,"Blue Ridge Mtns,North Carolina",negativa
465,1363615746694200064,2022-06-13 01:49:31,jc_viceZero,ANOTHER BIG SHOWCASE TOMORROW JOIN ME TOMORROW AS WE CHECK IT OUT AND HOPEFULLY GET MORE STREET FIGHTER 6 NEWS MAYBE AN OPEN BETA ANNOUNCEMENT 12PM EST,Twitter for Android,158,,,,True,False,0,,,,positiva
466,1237578874424339968,2022-06-13 01:48:41,crossroads_josh,WE HAVE A BIG ANNOUNCEMENT JOSHJPHILIPP WILL BE LIVE THREE TIMES A WEEK STARTING MONDAY 613 THATS RIGHT YOU CAN NOW JOIN US MONDAY TO WEDNESDAY AT 1030AM ET930AM CT730AM PT FOR DEEP DIVE ANALYSIS INTO BREAKING NEWS CULTURE AND POLITICS STAY INFORMED STAY FREE,Twitter Media Studio,277,,,,False,False,25,,,New York,positiva
467,1533998160640499968,2022-06-12 15:51:16,Demonsl62298249,NUPURSHARMA PAKISTAN FAKENEWS,Twitter Web App,139,,,,False,True,0,,,,neutral/SI
