"newdata.user_id","newdata.created_at","newdata.screen_name","newdata.text","newdata.source","newdata.display_text_width","newdata.reply_to_status_id","newdata.reply_to_user_id","newdata.reply_to_screen_name","newdata.is_quote","newdata.is_retweet","newdata.favorite_count","newdata.quote_count","newdata.reply_count","newdata.location"
"279755940",2022-06-13 02:32:07,"stubbypenguin","GIFTOFMARS THIS IS PEAK GOVT BODY OCCASIONS WHERE THE NEWS REPORTS IT BEFORE THE PERSON EVEN KNOWS","Twitter for Android",89,"1536165019758776320","4887137543","GiftOfMars",FALSE,FALSE,2,NA,NA,"New Zealand"
"1466913075727118340",2022-06-13 02:31:12,"wishcraft8121","CANADIAN MEDIA REPORTS ON THE NAZI AZOV BATTALION IN UKRAINE BEFORE THE CONFLICT ESCALATED ALSO CHECK OUT THAT COLLAGE OF NEWS TALKING ABOUT THE NAZIS WHICH THEY NOW CLAIM DONT EXIST","Twitter for iPhone",186,"1535449999416467456","1466913075727118340","wishcraft8121",FALSE,FALSE,2,NA,NA,""
"372677761",2022-06-13 02:30:00,"newslaundry","THE CHILDS RELATIVE SAID THE VIDEO WAS MORPHED AND BROADCAST ON NEWS CHANNELS DEPICTING HIS WIFE AS A KINGPIN OF A SEX RACKET ALONGSIDE HEADLINES LIKE ASARAMS MMS SHIVNARAYAN01 REPORTS ON WHY SOME TV NEWS PERSONALITIES WERE AT A POCSO COURT","Twitter Web App",279,NA,NA,NA,FALSE,FALSE,11,NA,NA,""
"1190679138291597312",2022-06-13 02:29:54,"The_PeppyGleek","HEY YALL ALLOW US TO REINTRODUCE OURSELVES WERE THECWSPIRAL A CW PODCAST THAT COVERS NEWS RUMORS AND REPORTS ON SUPERMAN AMP LOIS THE FLASH DYNASTY RIVERDALE NANCY DREW BATWOMAN LOT LEGACIES TOM SWIFT ALL CW SHOWS RT AND FOLLOW IF YOU LIKE","Twitter Web App",137,NA,NA,NA,FALSE,TRUE,0,NA,NA,""
"82816056",2022-06-13 02:28:22,"matthewbstoker","ORANGECONE21 NEOKRESIDENT ASHISHKJHA46 WILL DO SO AGAIN THIS IS FOR PAXLOVID THERE IS EVEN A 2MINUTE VIDEO OF THE RESEARCH NEWS OF PAXLOVID HITS AND THE EXPERTS LOOK FOR THE JOURNAL ARTICLE AND THOUSANDS POURED OVER THIS AN DEBATED IT","Twitter Web App",226,"1536172008643473408","615612495","orangecone21",FALSE,FALSE,0,NA,NA,"Tucson, Arizona"
"983495718810857474",2022-06-13 02:23:03,"KathiPackersFan","THEFAERIEHOUSE GREGABBOTTTX NEITHER DO I I LOOKED FOR NEWS REPORTS AND FOUND NOT A SINGLE LEGITIMATE SOURCE","Twitter for Android",133,NA,NA,NA,FALSE,TRUE,0,NA,NA,""
"1354276340086747137",2022-06-13 02:21:09,"LoanReports","QUICK NEWS I WILL BE STARTING MY LOAN REPORTS THIS WEEK WEVE ALREADY RELEASED SOME OF THE LOAN ARMY IN TOMORROWS NEWS FIABEMA HAS A FRIENDLY AT 1200","Twitter for iPhone",157,NA,NA,NA,FALSE,FALSE,3,NA,NA,"Fredericksburg, VA"
"1141581364770160640",2022-06-13 02:19:24,"CyHusain","VPSREPORTS WELL MAYBE SOME GOOD NEWS VPSREPORTS","Twitter Web App",64,"1534104111800389638","1305220768746283008","VPS_Reports",TRUE,FALSE,1,NA,NA,"West Hollywood, CA 90069"
"138859582",2022-06-13 02:18:49,"Blooshier","ESNARDGLEN JRBOHL BBCWORLD MOST NEWS REPORTS HAVE PICS OF THEM DOING IT AND LIST THE NAMES OF THOSE ARRESTED","Twitter Web App",82,"1536169809917775872","1168377245947162624","EsnardGlen",FALSE,FALSE,0,NA,NA,"St. Louis"
"1041034388",2022-06-13 02:18:16,"EmanueleRighes","PARTNERSHIP ANNOUNCEMENT WELCOME CRYPTOCASTLEANN HAS JOINED US AS A MEDIA PARTNER CRYPTO CASTLE IS WHERE ALL NEWS AND INFORMATION ABOUT THE CRYPTO WORLD IS UPDATED IN THE FASTEST WAY WHILE PROMOTING MANY POTENTIAL PROJECTS TO ITS COMMUNITY FITN FIFI E2E M2E","Twitter for Android",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,"Universe"
"2573619805",2022-06-13 02:17:14,"Ayei_Eloheichem","BREAKING FARS NEWS REPORTS ANOTHER MYSTERIOUS DEATH IN IRAN MOHAMMAD ABDOUS A WORKER AT SEMNAN AEROSPACE THIS FOLLOWS NEWS OF THE DEATH OF IRGC AEROSPACE FORCES ALI KAMANI IN KHOMEYN THE ANNOUNCEMENT LIKE KAMANI CALLS HIM A MARTYR 12","Twitter Web App",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,""
"31766889",2022-06-13 02:17:07,"mummacity","ANGRYSTAFFER I SAW THIS STORY SINCE I LIVE 30 MILES FROM CDA INTERESTING HOW WHAT I SAW ON THE VERY FIRST NEWS REPORTS ARE NO LONGER AVAILABLE IT WAS VIDEO OF A LARGE GROUP OF THEIR FACES COVERED BY WHITE NECK GATORS OR WHITE BALACLAVAS SKIING IN COLD WITH HUGE EYE HOLES CUT LIKE KKK","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,""
"746459568071385089",2022-06-13 02:14:35,"Idle_Sheep","ON EVERY GAME ANNOUNCEMENT STREAM I RELIGIOUSLY PUT ON MY CLOWN SUIT FULLY AWARE THAT NO SILKSONG NEWS WOULD COME IT HAD BECOME A PART OF ME YET TODAY I MUST SAY GOODBYE FOR I AM A CLOWN NO MORE AND SILKSONG IS IN FACT A GAME THATS COMING OUT IT WAS FUN WHILE IT LASTED","Twitter for Android",277,NA,NA,NA,FALSE,FALSE,4,NA,NA,""
"769796851642007552",2022-06-13 02:13:58,"IrishLady0071","NY SLIMES SLIMES TUCKER AS RACIST TUCKER CARLSON LAUGHS OFF NEW YORK TIMES HIT PIECES THAT SMEARED HIM AS THE HOST OF POSSIBLY THE MOST RACIST SHOW IN THE HISTORY OF CABLE NEWS WHY BECAUSE TUCKER REPORTS ON NYTS RACISM SEE NEXT TWEET BELOW","Twitter for Android",139,NA,NA,NA,FALSE,TRUE,0,NA,NA,"Full-time RV Life; Home is NC"
"4319121078",2022-06-12 22:51:28,"BrockingtoPatti","THIS IS GOOD NEWS BUT WE CANT STOP THE WORK MOMSDEMAND DONTLOOKAWAY TXLEGE","Twitter for Android",121,NA,NA,NA,FALSE,TRUE,0,NA,NA,"Texas, USA"
"20964739",2022-06-12 18:16:40,"goprapebuster","BREAKING SENATE DEAL ON GUN REFORM EXPECTED TODAY LACALDWELLDC REPORTS MTP THIS IS BIG NEWS THAT A DEAL IS GOING TO BE ANNOUNCED TODAY","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,"Texas"
"4904028558",2022-06-13 02:13:02,"PhilZimmerman8","CHERIJACOBUS KATIEPHANG DONWINSLOW THERE ARE REPORTS THAT SEVERAL PROUD BOYS HAVE FLIPPED AND IF SO THATS VERY BAD NEWS FOR STONE IF DOJ IS FOLLOWING THE EVIDENCE AND THEY SHOULD DOES STONE GIVE UP TRUMP TO AVOID SPENDING THE REMAINDER OF HIS MISERABLE LIFE IN A FEDERAL MAXIMUM SECURITY PRISON","Twitter Web App",266,"1536167906853232640","467726691","CheriJacobus",FALSE,FALSE,0,NA,NA,""
"1379510833588305925",2022-06-13 02:12:13,"jkeartieco","THINGS TO LOOK FORWARD TO IN THE COMING WEEK FED INFLATION EXPECTATIONS JEROME POWELL NEWS CONFERENCE JOBLESS CLAIMS DERP ANNOUNCEMENT AT LEAST ONE OF THESE ITEMS WILL BE EXCITING","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,"Lunacia"
"963675092",2022-06-13 02:12:03,"DirkWaren","IT LOOKS LIKE WE ARE JUST A FEW WEEKS AWAY FROM THE ANNOUNCEMENT THAT WE ARE IN A FULLBLOWN RECESSION THE NEWS IS ALL BAD ALL THE TIME","Twitter Web App",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,"Howland/Vienna, OH"
"1028333185447419904",2022-06-13 02:10:53,"MIKEY__MAGIC","THINGS TO LOOK FORWARD TO IN THE COMING WEEK FED INFLATION EXPECTATIONS JEROME POWELL NEWS CONFERENCE JOBLESS CLAIMS DERP ANNOUNCEMENT AT LEAST ONE OF THESE ITEMS WILL BE EXCITING","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,"Somewhere"
"1069374335150931969",2022-06-13 02:09:57,"SouthernNight33","SOUTHERNNIGHT33 COMMANDERS YEAH WHEN NEWS REPORTS THAT AN OPINION WAS SO HURTFUL TO SO MANY PEOPLE I AM REMINDED OF HOW XI XINPING AMP CCP OFFICIALS SAY SOME OPINION BY SOMEONE HERE IN THE STATES HAS CAUSED GREAT HARM AMP EMBARRASSMENT TO THE CHINESE PEOPLE THEY NEVER HEAR OF IT","Twitter Web App",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,""
"1426010199484215298",2022-06-13 02:09:47,"youngrelictrade","THINGS TO LOOK FORWARD TO IN THE COMING WEEK FED INFLATION EXPECTATIONS JEROME POWELL NEWS CONFERENCE JOBLESS CLAIMS DERP ANNOUNCEMENT AT LEAST ONE OF THESE ITEMS WILL BE EXCITING","Twitter Web App",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,""
"1012828253902508035",2022-06-13 02:08:24,"alexi_papas","GARRETAR2 THEPEAKYBLINDER NETFLIX BROOO ONG ME TOO I WAS LIKE NAH BUT THEN WHEN I SAW HIM IN THE NEWS PAPER I WAS LIKE WAIT A MINUTE","Twitter for iPhone",104,"1536024131606544386","1452366177385189387","garretar2",FALSE,FALSE,1,NA,NA,"South Africa"
"114400678",2022-06-13 02:07:47,"Signmecool","PAPITRUMPO ALL BY DESIGN THEY KNEW HE WOULD BE REPLACED ALL ALONG THESE NEWS REPORTS ARE RIGHT ON TIME AS THEY WERE ORDERED TO BE NWO","Twitter for Android",128,"1536013629954441216","1389360201996832771","PapiTrumpo",FALSE,FALSE,0,NA,NA,"Fort Worth, TX"
"1455381497318367235",2022-06-13 02:07:35,"milyhacker_","IN OTHER NEWS BIG AHH ANNOUNCEMENT AT 12PM GET IN MY GAH DAMN STREAM TO HEAR BTW","Twitter for Android",125,NA,NA,NA,FALSE,TRUE,0,NA,NA,"she/ her "
"1513995271084154886",2022-06-13 02:06:07,"iamawitnesstoo","WE HAVE A BIG ANNOUNCEMENT JOSHJPHILIPP WILL BE LIVE THREE TIMES A WEEK STARTING MONDAY 613 THATS RIGHT YOU CAN NOW JOIN US MONDAY TO WEDNESDAY AT 1030AM ET930AM CT730AM PT FOR DEEP DIVE ANALYSIS INTO BREAKING NEWS CULTURE AND POLITICS STAY INFORMED STAY FREE","Twitter for Android",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,""
"1115060889340669952",2022-06-13 02:05:41,"TonyDemetriou13","80LEVEL THE GOOD NEWS IS WITH THIS PARTICULAR FRANCHISE IF FOLLOWING PREVIOUS RELEASE CYCLES THEYVE GOT A LOT OF PRODUCTION TIME BETWEEN THE INITIAL ANNOUNCEMENT AND THE FINAL RELEASE SHOULD HELP AVOID CRUNCH","Twitter Web App",207,"1536106066424909825","2913699628","80Level",FALSE,FALSE,0,NA,NA,""
"337145157",2022-06-13 02:05:39,"Twildfired","DEAR BBCNEWS BEFORE ANYBODY STARTS TO WATCH YOUR BIAS NEWS REPORTS ON RWANDA I CAN REPORT THAT EVERYONE IN THE PUB LAST NIGHT IS DELIGHTED THE FLIGHTS ARE GOING AHEAD","Twitter for Android",139,NA,NA,NA,FALSE,TRUE,0,NA,NA," Battle cruiser with Broadside"
"2633008006",2022-06-13 02:05:28,"cynthia_cscslew","LANDMARK BIPARTISAN GUN DEAL A BIPARTISAN GROUP OF SENATORS HAS REACHED AN AGREEMENT ON GUN REFORM THE NEWS COMES AMID NATIONWIDE CALLS FOR ACTION AFTER A SERIES OF DEADLY MASS SHOOTINGS RACHELVSCOTT REPORTS","Twitter for iPhone",139,NA,NA,NA,FALSE,TRUE,0,NA,NA,""
"774316063",2022-06-13 02:03:42,"Pumpkanpie","REQUEST DENIED REP MATT GAETZ ALLEGEDLY SOUGHT A BLANKET PRESIDENTIAL PARDON FROM DONALD TRUMP IN THE CLOSING WEEKS OF HIS ADMINISTRATION A REQUEST WHICH WAS ULTIMATELY NOT FULFILLED ACCORDING TO NEWS REPORTS","Twitter for Android",139,NA,NA,NA,FALSE,TRUE,0,NA,NA,"Pierrefonds QC"
"1270128686457446400",2022-06-13 02:03:01,"incredible_bee","RONFILIPKOWSKI CAN ANYONE TELL ME WHY ALL OF THE NATIONAL NEWS REPORTS SAY NOTHING ABOUT WEAPONS BEYOND A SMOKE GRENADE","Twitter for iPhone",105,"1535733807181185026","1298372735383605249","RonFilipkowski",FALSE,FALSE,0,NA,NA,"Seattle, WA"
"84730364",2022-06-13 02:02:30,"Tollerantheart","DAMASCUS INTERNATIONAL AIRPORT HAS BEEN SHUTDOWN THE ISRAELIS ATTACKED THE AIRPORT DURING THE NIGHT REPORTS OF DAMAGE TO THE RUNWAY YOU WONT HEAR THAT ON THE NEWS THOUGH BECAUSE TELLING THE TRUTH ABOUT ISRAEL IS NOT ALLOWED AND AGGRESSION AGAINST SYRIA IS NORMALIZED","Twitter for iPhone",139,NA,NA,NA,FALSE,TRUE,0,NA,NA,""
"1433847975713849344",2022-06-13 02:01:56,"DivnotesTester","TODAYS CORONAVIRUS NEWS ONTARIO REPORTS 1188 PEOPLE HOSPITALIZED WITH COVID19 WITH168 PATIENTS IN ICU VIRUS","BHIVE Nectar",136,NA,NA,NA,FALSE,FALSE,0,NA,NA,""
"486971213",2022-06-13 02:01:10,"HasanShahryar","JOHNSIMPSONNEWS KAVEY SO WHAT WENT WRONG IN SYRIA WHY DID BBCWORLD MADE FICTION NEWS REPORTS ANY CLUE","Twitter for Android",84,"1533037500712865794","4894738653","JohnSimpsonNews",FALSE,FALSE,0,NA,NA,"Calgary"
"843824421064364032",2022-06-13 02:00:14,"heehoey","HEY WAIT A MINUTE SINCE WHEN DO I DRAW THESE TWO ANYMORE FINGERS CROSSED FOR REMAKE PART 2 NEWS THE WAIT HAS BEEN KILLING ME FF7 FF7R FF7REMAKE CLOTI","Twitter for Android",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,""
"993655090887122944",2022-06-13 02:00:06,"mimiacut","PARTNERSHIP ANNOUNCEMENT WELCOME CRYPTOCASTLEANN HAS JOINED US AS A MEDIA PARTNER CRYPTO CASTLE IS WHERE ALL NEWS AND INFORMATION ABOUT THE CRYPTO WORLD IS UPDATED IN THE FASTEST WAY WHILE PROMOTING MANY POTENTIAL PROJECTS TO ITS COMMUNITY FITN FIFI E2E M2E","Twitter for Android",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,"Davao City, Davao Region"
"1111742456134074368",2022-06-13 01:59:35,"sandi89701936","REQUEST DENIED REP MATT GAETZ ALLEGEDLY SOUGHT A BLANKET PRESIDENTIAL PARDON FROM DONALD TRUMP IN THE CLOSING WEEKS OF HIS ADMINISTRATION A REQUEST WHICH WAS ULTIMATELY NOT FULFILLED ACCORDING TO NEWS REPORTS","Twitter Web App",139,NA,NA,NA,FALSE,TRUE,0,NA,NA,"global"
"255617188",2022-06-13 01:59:26,"Melau_Gaming","THINGS TO LOOK FORWARD TO IN THE COMING WEEK FED INFLATION EXPECTATIONS JEROME POWELL NEWS CONFERENCE JOBLESS CLAIMS DERP ANNOUNCEMENT AT LEAST ONE OF THESE ITEMS WILL BE EXCITING","Twitter for Android",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,""
"16006087",2022-06-13 01:58:45,"markjurva","NO THIS OPINION IS NOTHING MORE THAN AN ILLINFORMED TAKE ITS NOT EVEN BASED ON A CAUSAL STUDY MORE A TAKE THAN AN OBSERVATION OF FACTS BASED ON A LOW SAMPLE SIZE CULLED FROM NEWS REPORTS","Twitter for Android",216,NA,NA,NA,TRUE,FALSE,2,NA,NA,"Portland, Oregon"
"3382639671",2022-06-13 01:58:12,"AmberAnk2000","WHELP THAT JUST LEAVES NINTENDO IM REALLY HOPING THE NEXT DIRECT WILL SHOW MORE GAMEPLAYRELEASE DATE FOR ZELDA A NEW FIRE EMBLEM ANNOUNCEMENT AND NEWS ABOUT DRAGON QUEST XIIDRAGON QUEST X OFFLINE COMING TO THE WEST I DONT EXPECT ANY OF THESE THINGS TO HAPPEN BTW","Twitter Web App",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,"P5R Strikers Dancing Animation"
"1526995312157548546",2022-06-13 01:58:03,"Exposetharat","TDESAVIA KARRINGTONSC THIS NEWS OUTLET HAS HEARD WHISPERS ABOUT THESE ALLEGED POLICE REPORTS INVOLVING ARRINGTONS FIRST MARRIAGE BUT AS OF THIS WRITING NO ONE HAS BEEN ABLE TO PRODUCE THEM FUNNY HOW NO ONE CAN PRODUCE THE EVIDENCE","Twitter Web App",216,"1535644539649609728","1352272968223580161","TDesavia",FALSE,FALSE,0,NA,NA,"Georgia, USA"
"1213998379849568256",2022-06-13 01:57:50,"Vick_0088","DEVASTATING NEWS RIP COOPER NORIEGA LIFE IS FRAGILE ENJOY EVERY MINUTE","Twitter for Android",112,NA,NA,NA,FALSE,TRUE,0,NA,NA,"Niterói, Brasil<U+0001F334>"
"1514513561678389249",2022-06-13 01:57:48,"louhutchie","THE ORANGA TAMARIKI OVERSIGHT BILL REPORT IS DUE BACK FROM SELECT COMMITTEE TODAY AND THE CYNIC IN ME IS A BIT WORRIED THAT THE GOVT WILL BE TRYING TO BURY BAD NEWS WITH THE CABINET RESHUFFLE ANNOUNCEMENT","Twitter for Android",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,""
"4738237693",2022-06-13 01:56:53,"rinfumomo","HOPEFULLY THE 20TH ANNIVERSARY BIG ANNOUNCEMENT IS A NEW ABOUT RETSUDEN IT WILL BE SOOO GREAT TO HAVE NEWS BEFORE S BIRTHDAY","Twitter for Android",134,NA,NA,NA,FALSE,FALSE,3,NA,NA,"wherever SasuSaku is."
"2616832129",2022-06-13 01:56:51,"MC_Jazz_Hands","TROGDOR645 YEAGURIS WILLBYERSLUVER I WAS A KID IN THE 80S I REMEMBER ALL THE DEATH AND SCARY NEWS REPORTS I HAVE OLDER FRIENDS WHO LOST PEOPLE TO AIDS BACK THEN ITS NOT HOMOPHOBIC TO THINK ABOUT THAT DISEASE IN THE CONTEXT OF A GAY CHARACTER IN THAT TIME ITS VERY RELEVANT","Twitter for iPhone",245,"1536114423605215232","2175423176","Trogdor645",FALSE,FALSE,0,NA,NA,"Wakanda"
"1305003901435801602",2022-06-13 01:55:32,"FloydsThoughts","ANGRYSTAFFER I SAW THIS STORY SINCE I LIVE 30 MILES FROM CDA INTERESTING HOW WHAT I SAW ON THE VERY FIRST NEWS REPORTS ARE NO LONGER AVAILABLE IT WAS VIDEO OF A LARGE GROUP OF THEIR FACES COVERED BY WHITE NECK GATORS OR WHITE BALACLAVAS SKIING IN COLD WITH HUGE EYE HOLES CUT LIKE KKK","Twitter for iPhone",280,"1536075758925451266","848148994102611969","Angry_Staffer",FALSE,FALSE,10,NA,NA,""
"18201787",2022-06-13 01:55:05,"publicaddress","GREENCATHERINE TWO SERIES AND THREE STANDALONE DOCUMENTARIES BY MY COUNT AMANDA EVANS MADE A BUSINESS OUT OF IT FROM 2009 SHE DISMISSED NEWS REPORTS THAT TOLD A DIFFERENT STORY AS CLICKBAIT","Twitter Web App",204,"1535891771175018496","26568999","greencatherine",FALSE,FALSE,4,NA,NA,"Auckland"
"543865976",2022-06-13 01:54:59,"sarahnicole_116","HI HALLMARKCHANNEL WE HEARTIES ARE STILL PATIENTLY WAITING FOR THE SEASON 10 ANNOUNCEMENT I REALLY MISS THIS LITTLE BOY HOPEFULLY WELL HEAR THE GOOD NEWS SOON ALLINFORSEASON10 LUCABETH WEAREHOPEVALLEY WCTH","Twitter for iPhone",139,NA,NA,NA,FALSE,TRUE,0,NA,NA,""
"130572803",2022-06-13 01:54:48,"SJHart2Hart","DANHILL2011 SO WHEN THEY ALL REPORT A TORNADO OR 911 OR WILDFIRES IN CA NONE OF THAT IS TRUE BECAUSE EVERYONE IS REPORTING ABOUT IT THE ACTUAL NEWS REPORTS THE TRUTH AND YOU TELL PEOPLE THATS A PROBLEM GUESS WHAT THAT MEANS YOURE THE PROBLEM","Twitter for iPhone",239,"1536076380638691328","469348125","danhill2011",FALSE,FALSE,7,NA,NA,""
"324805330",2022-06-13 00:59:00,"iMMTripathiAdv","NUPURSHARMA PAKISTAN FAKENEWS","Twitter for iPad",139,NA,NA,NA,FALSE,TRUE,0,NA,NA,"New Delhi, India"
"930960432830881792",2022-06-13 01:53:21,"Bitmave","ON A SERIOUS NOTE WE WILL ALL BE FINE THIS IS NOTHING NEW IN CRYPTOWEB3 THE NEWS REPORTS CRYPTO CRASH WHEN IN REALITY THE US DOLLAR IS REALLY CRASHING BUY THE RUMOR SELL THE NEWS","Twitter Web App",190,NA,NA,NA,FALSE,FALSE,6,NA,NA,"on the blockchain"
"1251702722996338689",2022-06-13 01:52:56,"IdlerThelonely","OH COOL I WOKE UP TO SILKSONG NEWS WAIT A MINUTE SILKSONG NEWS","Twitter for Android",118,NA,NA,NA,FALSE,TRUE,0,NA,NA,"Just walking around"
"1350828176969183235",2022-06-13 01:51:45,"willthewxguy","ELONMUSK THE STARLINK TECHNOLOGY SHOULD BE PUSHED INTO THE STORM CHASING FIELD WIFI THAT CAN WORK ANYWHERE WOULD MASSIVELY IMPROVE THE LIVESTREAMING EFFICIENCY POSSIBLY BRINGING LIFESAVING REPORTS TO NEWS AGENCIES AND WHATEVER ELSE EASILY","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,""
"162516249",2022-06-13 01:50:54,"aprilstp","KATTENBARGE AND THATS A BAD THING HOURS AND HOURS OF EXPLANATION OF THE WORKINGS IF THE COURT SYSTEM AND THE SPECIFICS OF THE CASES AND RAISING MONEY FOR CHARITY WORTH EVERY PENNY NOT LIKE JEALOUS HOTTAKE ARTICLES AND MSM 2MINUTE NEWS SNIPPETS TELLING FOLKS WHAT TO THINK","Twitter Web App",267,"1536056676398374912","429485301","kattenbarge",FALSE,FALSE,0,NA,NA,""
"1014644554115506176",2022-06-13 01:50:23,"melodic_dive","HEY WAIT A MINUTE SINCE WHEN DO I DRAW THESE TWO ANYMORE FINGERS CROSSED FOR REMAKE PART 2 NEWS THE WAIT HAS BEEN KILLING ME FF7 FF7R FF7REMAKE CLOTI","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,"Kairi Fandom"
"1489486752779669504",2022-06-13 01:50:09,"DraculaNetflix_","LANDMARK BIPARTISAN GUN DEAL A BIPARTISAN GROUP OF SENATORS HAS REACHED AN AGREEMENT ON GUN REFORM THE NEWS COMES AMID NATIONWIDE CALLS FOR ACTION AFTER A SERIES OF DEADLY MASS SHOOTINGS RACHELVSCOTT REPORTS","Twitter for iPhone",139,NA,NA,NA,FALSE,TRUE,0,NA,NA,"<U+044F><U+03B9>g<U+043D><U+0442> <U+043D><U+0454><U+044F><U+0454> "
"1518702515386294272",2022-06-13 01:50:03,"WanagiWarrior","IRANIAN PLOT TO KIDNAP ISRAELIS WAS FOILED WITH COOPERATION OF ISRAELI AMP TURKISH AUTHORITIES ACCORDING TO HEBREWNEWS REPORTS CITING UNNAMED SECURITY OFFICIALS THE IRANIANS BEHIND THE ATTEMPT WAS PART OF ISLAMICREVOLUTIONARYGUARDCORPS QUDS FORCE","Twitter for iPhone",279,NA,NA,NA,FALSE,FALSE,0,NA,NA,"Blue Ridge Mtns,North Carolina"
"1363615746694209538",2022-06-13 01:49:31,"jc_viceZero","ANOTHER BIG SHOWCASE TOMORROW JOIN ME TOMORROW AS WE CHECK IT OUT AND HOPEFULLY GET MORE STREET FIGHTER 6 NEWS MAYBE AN OPEN BETA ANNOUNCEMENT 12PM EST","Twitter for Android",158,NA,NA,NA,TRUE,FALSE,0,NA,NA,""
"1237578874424344576",2022-06-13 01:48:41,"crossroads_josh","WE HAVE A BIG ANNOUNCEMENT JOSHJPHILIPP WILL BE LIVE THREE TIMES A WEEK STARTING MONDAY 613 THATS RIGHT YOU CAN NOW JOIN US MONDAY TO WEDNESDAY AT 1030AM ET930AM CT730AM PT FOR DEEP DIVE ANALYSIS INTO BREAKING NEWS CULTURE AND POLITICS STAY INFORMED STAY FREE","Twitter Media Studio",277,NA,NA,NA,FALSE,FALSE,25,NA,NA,"New York"
"1533998160640503808",2022-06-12 15:51:16,"Demonsl62298249","NUPURSHARMA PAKISTAN FAKENEWS","Twitter Web App",139,NA,NA,NA,FALSE,TRUE,0,NA,NA,""
"557360186",2022-06-13 01:47:58,"rbakerphoto","DONALDJTRUMPJR WHATS THAT ONE DUDES NAME THE WASHED UP HASBEEN WHO CALLED ALL MEDIA REPORTS ABOUTT HIM FAKE NEWS OBVIOUSLY HE WAS A HATER NARCISSISTS DO NOT HAVE THE CAPACITY TO LOVE ANYONE","Twitter for Android",182,"1535451978083360768","39344374","DonaldJTrumpJr",FALSE,FALSE,0,NA,NA,"Cookeville / Nashville"
"1498427825950445569",2022-06-13 01:47:50,"NugsWx","ELONMUSK THE STARLINK TECHNOLOGY SHOULD BE PUSHED INTO THE STORM CHASING FIELD WIFI THAT CAN WORK ANYWHERE WOULD MASSIVELY IMPROVE THE LIVESTREAMING EFFICIENCY POSSIBLY BRINGING LIFESAVING REPORTS TO NEWS AGENCIES AND WHATEVER ELSE EASILY","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,NA,NA,"somewhere in IL"
"3487708516",2022-06-13 01:47:33,"ErikWeiss80","DERPBIRDSNFT ARE YOU SAYING THAT THE DERP ANNOUNCEMENT MIGHT NOT BE EXCITING CUZ JP ON THE NEWS IS GOING TO BE WILD FOR SURE","Twitter for Android",112,"1536162572583329793","1431938737185779728","DerpBirdsNFT",FALSE,FALSE,2,NA,NA,"USA"
"809229705073147904",2022-06-12 20:20:35,"eStream_Studios","DIABLO 4 GAMEPLAY OVERVIEW XBOX AMP BETHESDA SHOWCASE WE GOT OUR HANDS ON SOME EXTRA GAMEPLAY FOOTAGE OF DIABLO 4 HOT OFF THE NEW NECROMANCER ANNOUNCEMENT AND GAMEPLAY SHOWCASE GAMING NEWS VIDEO","dlvr.it",281,NA,NA,NA,FALSE,FALSE,0,NA,NA,"Forex trading signal provider"
"809229705073147904",2022-06-13 01:45:36,"eStream_Studios","PENTIMENT ANNOUNCEMENT TRAILER SET IN 16TH CENTURY BAVARIAPENTIMENTWILL TAKE PLAYERS ON A NARRATIVE JOURNEY THROUGH THE EYES OF JOURNEYMAN ARTIST ANDREAS MALER DURING A TIME GAMING NEWS VIDEO","dlvr.it",277,NA,NA,NA,FALSE,FALSE,1,NA,NA,"Forex trading signal provider"
"809229705073147904",2022-06-12 16:03:33,"eStream_Studios","STREET FIGHTER 6S STRONGER FUNDAMENTALS SET IT UP FOR SUCCESS WHAT STARTED AS A SOMEWHAT NERVOUS REACTION TO STREET FIGHTER 6S ANNOUNCEMENTLARGELY OWING TO A VERY GENERIC LOGOHAS GAMING NEWS","dlvr.it",278,NA,NA,NA,FALSE,FALSE,0,NA,NA,"Forex trading signal provider"
"809229705073147904",2022-06-12 18:58:04,"eStream_Studios","XBOX GAMES STUDIOS KOJIMA PRODUCTIONS ANNOUNCEMENT XBOX AMP BETHESDA GAMES SHOWCASE 2022 HIDEO KOJIMA ANNOUNCES HE IS TEAMING UP WITH XBOX GAME STUDIOS TO CREATE A BRAND NEW GAMING NEWS VIDEO","dlvr.it",280,NA,NA,NA,FALSE,FALSE,0,NA,NA,"Forex trading signal provider"
